career_name,esco_occupation_uri,esco_occupation_title,source_domain,relation_type,concept_type,external_skill_id,external_skill_name,source_skill_label,source_skill_type,source_skill_type_origin,reuse_level,description,modified_date,relationship_eligible
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/5c66ce3a-658d-43b1-9d8d-0f39be6c0f2e,WebCMS,WebCMS,knowledge,relationship,sector-specific,"The web-based software systems used for creating, editing, publishing and archiving blogs, articles, web pages or press releases which are mostly managed by users with limited web programming knowledge.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/6417a4cc-6f61-4459-a114-761a7fa0279d,Puppet (tools for software configuration management),Puppet (tools for software configuration management),knowledge,relationship,sector-specific,"The tool Puppet is a software program to perform configuration identification, control, status accounting and audit.",2022-07-05T14:33:44.716Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,STAF,STAF,knowledge,relationship,sector-specific,"The tool STAF is a software program to perform configuration identification, control, status accounting and audit.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0,WordPress,WordPress,knowledge,relationship,sector-specific,"The open-source web-based software systems used for creating, editing, publishing and archiving blogs, articles, web pages or press releases which are mostly managed by users with limited web programming knowledge.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,Ansible,Ansible,knowledge,relationship,sector-specific,"The tool Ansible is a software program to perform configuration identification, control, status accounting and audit.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,Microsoft Visual C++,knowledge,relationship,sector-specific,"The computer program Visual C++ is a suite of software development tools for writing programs, such as compiler, debugger, code editor, code highlights, packaged in a unified user interface. It is developed by the software company Microsoft.",2024-02-09T17:29:14.494Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,SketchBook Pro,knowledge,relationship,sector-specific,The computer program SketchBook Pro is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by the software company Autodesk.,2024-02-09T17:29:12.952Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,TypeScript,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in TypeScript.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,Microsoft Visio,Microsoft Visio,knowledge,relationship,sector-specific,The computer program Microsoft Visio is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by the software company Microsoft.,2024-02-09T17:29:14.494Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be,JSSS,JSSS,knowledge,relationship,sector-specific,"The computer language JSSS is a style sheet language that conveys the presentation of structured documents. These documents have to adhere to style sheets, a set of stylistic rules such as font, color and layout.",2024-02-09T17:29:11.47Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,CoffeeScript,CoffeeScript,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in CoffeeScript.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,Objective-C,Objective-C,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Objective-C.",2023-06-09T15:53:11.999Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/9ce670ec-318c-4a91-9179-03437db728dc,ICT software specifications,ICT software specifications,knowledge,relationship,sector-specific,"The characteristics, use and operations of various software products such as computer programmes and application software.",2024-02-09T17:29:09.851Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),ML (computer programming),knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in ML.",2024-02-29T15:58:47.179Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/a59708e3-e654-4e37-8b8a-741c3b756eee,multimedia systems,multimedia systems,knowledge,relationship,cross-sector,"The methods, procedures and techniques pertaining to the operation of multimedia systems, usually a combination of software and hardware, presenting various types of media such as video and audio.",2024-02-09T17:29:12.215Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitization,digitization,knowledge,relationship,cross-sector,The process of transforming an object from its analogical form to a digital format. It creates a digital representation of the object without making in-kind changes to it.,2023-11-29T16:23:20.117Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/abdc7ac8-151f-40c6-bc1a-1e9b4b073290,augmented reality,augmented reality,knowledge,relationship,cross-sector,"The process of adding diverse digital content (such as images, 3D objects, etc) on surfaces that exist in the real world. The user can interact in real-time with the technology by using devices such as mobile phones.",2024-02-23T15:26:40.229Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/b0ac313d-de44-4344-ada6-76d2177b6d92,Synfig,Synfig,knowledge,relationship,sector-specific,The computer program Synfig is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by Robert Quattlebaum.,2024-02-09T17:29:14.494Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,AJAX,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in AJAX.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,C++,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in C++.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R3,SAP R3,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in SAP R3.",2024-02-09T17:29:11.47Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,Swift (computer programming),Swift (computer programming),knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Swift.",2024-02-26T09:15:55.843Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,MATLAB,MATLAB,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in MATLAB.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/c7451027-8249-405a-bb1b-342ff0f3fb3b,Salt (tools for software configuration management),Salt (tools for software configuration management),knowledge,relationship,sector-specific,"The tool Salt is a software program to perform configuration identification, control, status accounting and audit.",2022-07-05T14:33:28.658Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,audio editing software,audio editing software,knowledge,relationship,cross-sector,"The various software for editing and generating audio, such as Adobe Audition, Soundforge, and Power Sound Editor.",2025-02-27T12:45:08.961Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (computer programming),Python (computer programming),knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Python.",2024-02-09T17:29:12.215Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (computer programming),Scratch (computer programming),knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Scratch.",2022-07-05T14:34:33.959Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,VBScript,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in VBScript.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,COBOL,COBOL,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in COBOL.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,CSS,CSS,knowledge,relationship,sector-specific,"The computer language CSS is a style sheet language that conveys the presentation of structured documents. These documents have to adhere to style sheets, a set of stylistic rules such as font, color and layout.",2024-02-09T17:29:13.7Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (computer programming),Pascal (computer programming),knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Pascal.",2022-07-05T14:34:33.959Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,ABAP,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in ABAP.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,Jenkins (tools for software configuration management),Jenkins (tools for software configuration management),knowledge,relationship,sector-specific,"The tool Jenkins is a software program to perform configuration identification, control, status accounting and audit of software during its development and maintenance.",2022-07-05T14:33:44.716Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/ffc1e455-ced2-4e67-bdb3-1c50f9683859,Capture One,Capture One,knowledge,relationship,sector-specific,The computer program Capture One is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics.,2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,Scala,Scala,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Scala.",2025-06-25T08:20:05.218Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2,perform online data analysis,perform online data analysis,skill/competence,relationship,cross-sector,"Analyse online experiences and online data for purposes of understanding user behaviour, triggers of online attention, and other factors that could optimise webpage development and exposure.",2024-02-09T17:29:16.725Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb,use presentation software,use presentation software,skill/competence,relationship,cross-sector,"Use software tools to create digital presentations which combine various elements, such as graphs, images, text and other multimedia.",2024-02-09T17:29:15.968Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,conduct content quality assurance,conduct content quality assurance,skill/competence,relationship,cross-sector,"Carry out validation of content by reviewing it according to formal and functional quality, usability and applicable standards.",2025-06-25T08:45:06.159Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/441da17f-5560-43d3-920e-2865931c96d2,take pictures,take pictures,skill/competence,relationship,sector-specific,"Take photographs of individual people, families and groups, either in a studio setting or on location.",2024-02-09T17:29:11.47Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/56a10e3e-c9e7-4d39-b6f1-6013398fcb3a,use content management system software,use content management system software,skill/competence,relationship,cross-sector,"Use software that allows publishing, editing and modifying content as well as maintenance from a central interface.",2024-02-09T17:29:15.968Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/5ce80f97-b385-4a41-9339-a6593d0709c1,perform video editing,perform video editing,skill/competence,relationship,sector-specific,"Rearrange and edit video footage in the course of the post-production process. Edit the footage using a variety of sofware, tools, and techniques such as colour correction and effects, speed effects, and audio enhancing.",2024-02-09T17:29:09.009Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,analyse business requirements,skill/competence,relationship,cross-sector,Study clients' needs and expectations for a product or service in order to identify and resolve inconsistencies and possible disagreements of involved stakeholders.,2016-08-04T12:24:52Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/c2218533-3e2a-4f50-b4fd-afde71dcf442,edit recorded sound,edit recorded sound,skill/competence,relationship,sector-specific,"Edit audio footage using a variety of sofware, tools, and techniques such as crossfading, speed effects, and removing unwanted noises.",2024-02-09T17:29:09.009Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,apply technical communication skills,apply technical communication skills,skill/competence,relationship,cross-sector,"Explain technical details to non-technical customers, stakeholders, or any other interested parties in a clear and concise manner.",2024-02-09T17:29:09.009Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/c55caed2-de9e-4a25-819e-a0b0e83fba1b,give live presentation,give live presentation,skill/competence,relationship,cross-sector,"Deliver a speech or talk in which a new product, service, idea, or piece of work is demonstrated and explained to an audience.",2024-02-09T17:29:09.851Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/c8ab7e5b-b786-412f-a519-dfd93517b698,study media sources,study media sources,skill/competence,relationship,sector-specific,"Study various media sources such as broadcasts, print media, and online media in order to gather inspiration for the development of creative concepts.",2024-02-09T17:29:14.494Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,define technical requirements,skill/competence,relationship,cross-sector,"Specify technical properties of goods, materials, methods, processes, services, systems, software and functionalities by identifying and responding to the particular needs that are to be satisfied according to customer requirements.",2024-01-22T12:28:26.281Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,build business relationships,skill/competence,relationship,cross-sector,"Establish a positive, long-term relationship between organisations and interested third parties such as suppliers, distributors, shareholders and other stakeholders in order to inform them of the organisation and its objectives.",2024-02-09T17:29:09.851Z,true
Multimedia Designer,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,digital media designer,esco_occupation_skill,optional,skill,http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,perform resource planning,perform resource planning,skill/competence,relationship,cross-sector,"Estimate the expected input in terms of time, human and financial resources necessary to achieve the project objectives.",2025-06-25T12:15:04.406Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,engineering principles,knowledge,relationship,cross-sector,"The engineering elements like functionality, replicability, and costs in relation to the design and how they are applied in the completion of engineering projects.",2024-02-09T17:29:17.515Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/3eb03076-6fb4-48a1-8b36-36b5a5031ead,bridge engineering,bridge engineering,knowledge,relationship,sector-specific,"Thoroughly understand principles and characteristics of bridge management, bridge deck loading, bridge durability, steel and composite bridge design, long span bridges, etc.",2025-02-27T12:45:08.961Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,technical drawings,knowledge,relationship,cross-sector,"Drawing software and the various symbols, perspectives, units of measurement, notation systems, visual styles and page layouts used in technical drawings.",2023-12-04T16:27:19.445Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,project management,project management,knowledge,relationship,sector-specific,"The discipline of project management, the activities which comprise this area and the variables implied in it, such as time, resources, requirements, deadlines, and responding to unexpected events.",2025-02-27T12:45:08.961Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,engineering processes,knowledge,relationship,sector-specific,The systematic approach to the development and maintenance of engineering systems.,2025-06-25T08:20:05.218Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0,cost management,cost management,knowledge,relationship,sector-specific,"The process of planning, monitoring and adjusting the expenses and revenues of a business in order to achieve cost efficiency and capability.",2025-04-11T13:05:25.569Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2,civil engineering,civil engineering,knowledge,relationship,cross-sector,"The engineering discipline that studies the design, construction and maintenance of naturally built works such as roads, buildings, and canals.",2024-02-09T17:29:10.678Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/9be758b6-a45d-403c-8943-68390ee2c961,quantity surveying,quantity surveying,knowledge,relationship,sector-specific,"The process of estimating, planning and monitoring the costs of construction for buildings within large construction projects. It means the efficient and effective utilisation of resources and includes aspects of risk analysis as well as tender evaluation and public procurement.",2024-01-29T11:32:05.479Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/cc173f61-3386-44c5-a048-3889e1ec9114,construction methods,construction methods,knowledge,relationship,cross-sector,The various techniques and methods for erecting buildings and other constructions.,2024-02-09T17:29:13.7Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/ce4990a4-bf69-4f5f-becb-e4fd96da3a74,"mining, construction and civil engineering machinery products","mining, construction and civil engineering machinery products",knowledge,relationship,sector-specific,"The offered mining, construction and civil engineering machinery products, their functionalities, properties and legal and regulatory requirements.",2024-02-09T17:29:14.494Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,knowledge,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,integrated design,integrated design,knowledge,relationship,sector-specific,"Approach to design which includes several related disciplines, with the aim to design and build according to the Near Zero Energy Building principles. The interplay between all aspects of building design, building use and outdoor climate.",2024-02-26T08:06:41.138Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d,manage research data,manage research data,skill/competence,relationship,cross-sector,Produce and analyse scientific data originating from qualitative and quantitative research methods. Store and maintain the data in research databases. Support the re-use of scientific data and be familiar with open data management principles.,2024-03-01T11:59:56.801Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,oversee construction project,oversee construction project,skill/competence,relationship,cross-sector,"Make sure that the construction project is carried out in compliance with the building permit, the execution plans, the performance and design specifications, and the relevant regulations.",2024-02-09T17:29:13.7Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0,interact professionally in research and professional environments,interact professionally in research and professional environments,skill/competence,relationship,cross-sector,"Show consideration to others as well as collegiality. Listen, give and receive feedback and respond perceptively to others, also involving staff supervision and leadership in a professional setting.",2024-02-26T08:57:39.574Z,true
